0,678.3877483844757,825.8299798682332,110.97964353561402,24.39578214585781,733.8775701522827,838.0278709411621
1,676.6916295289993,825.2521964371205,112.76921458244324,24.557343232631684,733.076236820221,837.5308680534363
2,676.1642536640168,825.0002365976572,113.59011220932007,24.800198382139207,732.9593097686768,837.4003357887268
3,675.5992228388786,824.8266340062022,113.92411577701569,25.195282593369484,732.5612807273865,837.4242753028869
4,675.1920825242996,824.7347704738379,114.0891278743744,25.254978209733963,732.2366464614868,837.3622595787049
5,674.4659501671791,824.3948504939675,115.66790683269501,26.269868180155754,732.2999035835267,837.5297845840454
6,674.5106292366982,824.3859916806222,115.31616237163544,26.27035348415375,732.1687104225159,837.521168422699
7,674.3284381747246,824.3442079737782,115.50054380893708,26.32956863343716,732.0787100791931,837.5089922904968
8,673.7927480578422,824.3358941197396,116.21715204715728,26.36745297908783,731.9013240814209,837.5196206092835
9,674.1827495455742,824.368059617281,115.88201315402985,26.239868009090426,732.1237561225892,837.4879936218263
10,675.9944479703903,825.4499062225223,113.83825535774231,23.920155206322672,732.9135756492615,837.4099838256836
11,676.106174314022,825.4333438128233,113.98572151660919,23.73978496193886,733.0990350723266,837.3032362937927
12,675.9911796092987,825.3399332731963,114.3026837348938,23.837039238214494,733.1425214767456,837.2584528923035
13,676.061363363266,825.2870254635811,113.92332448959351,23.94976842403412,733.0230256080628,837.2619096755982
14,675.9350326061249,825.2577169716359,114.19791269302368,24.061836564540865,733.0339889526367,837.2886352539064
15,675.9667299747467,825.440552431345,114.0627745628357,23.87106856107712,732.9981172561646,837.3760867118837
16,675.1455800533295,825.3664202302695,115.20635690689087,24.158223420381546,732.748758506775,837.4455319404602
17,675.1474722623825,825.3858968824148,115.25514149665833,24.139082127809527,732.7750430107117,837.4554379463196
18,675.5883455038071,825.4388925626874,114.52743229866029,24.0464019626379,732.8520616531372,837.4620935440064
19,675.7311098098755,825.4404863268137,114.14676570892334,24.09202215075493,732.8044926643372,837.4864974021912
20,676.1312088131905,825.3684098154307,113.16766793727875,24.406537836790086,732.7150427818299,837.5716787338257
21,675.8176869750023,825.203289563954,113.46415989398956,24.68662918508053,732.549766921997,837.5466041564943
22,676.088702917099,825.3938503861427,112.93387117385865,24.30891273021698,732.5556385040284,837.5483067512512
23,675.8957721352577,825.3511549204588,113.21101672649384,24.406170231103896,732.5012804985047,837.5542400360108
24,675.6617460131646,825.0174100711941,113.83567507266999,24.85232261121273,732.5795835494996,837.4435713768005
25,675.5842113137245,825.0144764810801,113.93001029491425,24.880891054868698,732.5492164611816,837.4549220085145
26,675.58535810709,824.7769217863679,114.21157100200654,25.110517236590386,732.6911436080933,837.3321804046631
27,675.8240631461143,824.8948869347572,113.80067493915558,24.91307590007782,732.7244006156922,837.3514248847961
28,675.1189113736153,824.9081005856395,114.52978322505952,24.73310550749302,732.383802986145,837.2746533393861
29,675.0210726976395,824.9793733626605,114.7776626110077,24.682912820577624,732.4099040031433,837.3208297729493
30,675.0108318328857,824.6975358873606,114.46227149963379,24.774917429685594,732.2419675827026,837.0849946022033
31,675.1205742239953,824.7885215193033,114.1899424791336,24.580563658475878,732.2155454635621,837.0788033485413
32,675.0799834728241,824.4764500886203,114.81369485855103,24.905462592840195,732.4868309020997,836.9291813850404
33,675.3222894430161,823.9739411771297,114.68624024391174,25.05464278459549,732.6654095649719,836.5012625694275
34,675.1087794542312,824.0425778344273,113.7430715084076,25.00930958688259,731.9803152084351,836.5472326278687
35,673.4848283052445,824.0494752779604,116.3203290462494,26.066704770922662,731.6449928283691,837.0828276634217
36,671.6118395090103,823.1840790927411,118.71887030601502,27.15154300928116,730.9712746620179,836.7598505973816
37,673.0231120944023,821.4198684632778,114.84375231266021,28.48155328035355,730.4449882507324,835.6606451034546
38,672.7015856385232,820.58036993742,114.55735213756562,27.529680275917055,729.980261707306,834.3452100753785
39,671.4353766798973,819.0212623208762,114.3481082201004,28.045917969942092,728.6094307899475,833.0442213058473
40,673.1502914786339,815.0030532419681,110.41304733753205,30.84721840620041,728.3568151474,830.4266624450684
41,672.8289714455605,813.3166815042496,110.51770370006561,28.952546453475954,728.0878232955932,827.7929547309875
42,670.5580281496049,810.6754072397947,109.98369936943054,27.216793018579484,725.5498778343201,824.2838037490844
43,666.8812079310418,804.5653928220272,111.65997869968415,35.41911097764969,722.7111972808839,822.2749483108521
44,659.4761854171753,797.9610535562039,121.22073764801026,40.05001393556595,720.0865542411805,817.9860605239868
45,657.63074259758,791.0095768243075,118.6054524421692,39.44118475317955,716.9334688186647,810.7301692008973
