frame_num,x,y,w,h,x_c,y_c,confidence
0,1735,807,61,30,1765,822,0.86,1187,935,110,32,1242,951,0.94,968,951,140,39,1038,970,0.95
1,1734,808,62,33,1765,824,0.67,1187,935,110,32,1242,951,0.94,968,950,139,40,1037,970,0.95
2,1734,809,62,32,1765,825,0.8,1187,935,110,32,1242,951,0.94,968,950,139,40,1037,970,0.95
3,1734,809,62,32,1765,825,0.85,1187,935,110,32,1242,951,0.94,968,949,139,41,1037,969,0.95
4,1734,809,62,31,1765,824,0.83,1187,935,110,32,1242,951,0.94,968,949,139,41,1037,969,0.95
5,1734,809,62,31,1765,824,0.77,1187,935,110,32,1242,951,0.94,968,949,139,41,1037,969,0.95
6,1734,809,62,32,1765,825,0.82,1187,935,110,32,1242,951,0.94,968,949,138,41,1037,969,0.95
7,1734,810,62,32,1765,826,0.81,1187,935,110,32,1242,951,0.94,968,949,138,41,1037,969,0.95
8,1734,810,61,32,1764,826,0.81,1187,935,110,32,1242,951,0.94,968,949,138,41,1037,969,0.95
9,1734,810,61,32,1764,826,0.85,1187,935,110,32,1242,951,0.94,968,949,138,41,1037,969,0.95
10,1734,810,61,31,1764,825,0.49,1187,935,110,32,1242,951,0.94,967,949,139,41,1036,969,0.95
11,1734,810,61,31,1764,825,0.64,1187,935,110,32,1242,951,0.94,968,949,138,41,1037,969,0.95
12,1734,810,61,31,1764,825,0.58,1187,935,110,32,1242,951,0.94,967,949,140,41,1037,969,0.95
13,1734,810,60,32,1764,826,0.49,1187,935,110,32,1242,951,0.94,967,949,140,41,1037,969,0.95
14,1187,935,110,32,1242,951,0.94,967,949,140,41,1037,969,0.95
15,1186,935,111,32,1241,951,0.94,967,947,140,43,1037,968,0.95
16,1186,935,111,32,1241,951,0.94,967,947,140,43,1037,968,0.95
17,1733,811,61,31,1763,826,0.47,1186,935,111,32,1241,951,0.94,967,947,140,43,1037,968,0.95
18,1733,811,61,30,1763,826,0.44,1186,935,111,32,1241,951,0.94,967,947,140,43,1037,968,0.95
19,1733,811,61,32,1763,827,0.4,1186,935,111,32,1241,951,0.94,967,947,140,43,1037,968,0.95
20,1187,935,110,32,1242,951,0.94,968,949,138,41,1037,969,0.95
21,1187,935,110,32,1242,951,0.94,968,949,138,41,1037,969,0.95
22,1187,935,110,32,1242,951,0.94,968,949,138,41,1037,969,0.95
23,1187,935,110,32,1242,951,0.94,968,949,138,41,1037,969,0.95
24,1187,935,110,32,1242,951,0.94,968,949,138,42,1037,970,0.95
25,1187,935,110,32,1242,951,0.94,968,949,138,42,1037,970,0.95
26,1187,935,110,32,1242,951,0.94,968,948,138,42,1037,969,0.95
27,1187,935,110,32,1242,951,0.94,968,948,138,42,1037,969,0.95
28,1187,935,110,32,1242,951,0.94,967,948,140,42,1037,969,0.96
29,1186,935,111,32,1241,951,0.94,968,948,139,42,1037,969,0.96
30,1187,936,110,31,1242,951,0.94,968,949,138,41,1037,969,0.96
31,1187,936,109,31,1241,951,0.94,968,950,138,40,1037,970,0.96
32,1187,936,109,31,1241,951,0.94,968,950,138,40,1037,970,0.96
33,1187,936,109,31,1241,951,0.94,968,950,138,40,1037,970,0.96
34,1187,935,110,32,1242,951,0.94,968,949,138,41,1037,969,0.96
35,1187,935,110,32,1242,951,0.94,968,949,138,41,1037,969,0.96
