0,1170,769,38,14,1189,776,0.85,765,454,34,16,782,462,0.85,861,244,35,25,878,256,0.88,911,650,41,23,931,661,0.91,887,350,49,35,911,367,0.92
1,772,464,33,14,788,471,0.82,1170,769,38,14,1189,776,0.85,917,650,35,22,934,661,0.86,866,253,39,21,885,263,0.86,884,356,46,33,907,372,0.93
2,779,471,36,15,797,478,0.83,1170,769,38,14,1189,776,0.85,872,262,39,20,891,272,0.87,918,650,36,23,936,661,0.88,877,362,48,35,901,379,0.93
3,789,480,30,14,804,487,0.82,1170,769,39,14,1189,776,0.85,880,270,39,22,899,281,0.87,918,649,47,27,941,662,0.88,876,372,45,34,898,389,0.93
4,916,649,40,24,936,661,0.71,793,486,37,15,811,493,0.82,1170,769,39,14,1189,776,0.85,891,279,34,20,908,289,0.86,872,381,44,33,894,397,0.93
5,964,669,26,11,977,674,0.61,918,651,33,17,934,659,0.8,801,493,31,15,816,500,0.82,1170,769,39,14,1189,776,0.85,896,289,37,20,914,299,0.87,870,389,43,32,891,405,0.93
6,972,671,28,11,986,676,0.66,918,650,34,18,935,659,0.8,805,498,36,16,823,506,0.83,1170,769,39,14,1189,776,0.85,901,296,40,18,921,305,0.87,867,396,44,33,889,412,0.92
7,983,672,29,13,997,678,0.75,815,506,31,15,830,513,0.81,919,650,33,19,935,659,0.83,867,405,43,32,888,421,0.84,1170,769,38,14,1189,776,0.85,913,305,34,18,930,314,0.89
8,997,676,25,11,1009,681,0.48,816,511,37,15,834,518,0.82,918,649,34,20,935,659,0.84,1170,769,38,14,1189,776,0.85,920,313,35,18,937,322,0.86,865,415,44,31,887,430,0.92
9,825,518,34,13,842,524,0.79,918,649,34,20,935,659,0.84,1170,769,38,14,1189,776,0.85,928,322,36,17,946,330,0.87,866,422,42,30,887,437,0.92
10,1015,681,24,11,1027,686,0.53,831,522,33,17,847,530,0.83,918,649,34,20,935,659,0.83,1170,769,38,14,1189,776,0.85,938,333,35,15,955,340,0.87,865,431,42,29,886,445,0.92
11,1023,683,24,14,1035,690,0.78,950,342,34,13,967,348,0.83,918,649,34,20,935,659,0.84,1170,769,38,14,1189,776,0.85,839,526,34,19,856,535,0.85,865,440,42,27,886,453,0.9
12,1032,684,24,14,1044,691,0.76,960,351,32,13,976,357,0.79,844,531,34,18,861,540,0.84,918,649,34,20,935,659,0.84,1170,769,38,14,1189,776,0.85,866,449,41,25,886,461,0.91
13,1038,686,24,14,1050,693,0.78,968,360,36,13,986,366,0.84,918,649,34,20,935,659,0.84,852,535,32,19,868,544,0.84,1170,769,38,14,1189,776,0.85,865,458,42,25,886,470,0.89
14,1048,687,24,13,1060,693,0.78,980,368,35,12,997,374,0.83,860,539,31,20,875,549,0.83,918,649,35,20,935,659,0.84,1170,769,38,14,1189,776,0.85,865,466,43,22,886,477,0.86
15,1056,688,26,13,1069,694,0.78,989,373,32,13,1005,379,0.79,868,543,28,19,882,552,0.83,918,649,34,20,935,659,0.84,1170,769,38,14,1189,776,0.85,866,475,42,23,887,486,0.9
16,1062,688,28,13,1076,694,0.81,874,548,31,19,889,557,0.81,998,380,34,13,1015,386,0.83,918,649,35,20,935,659,0.84,1170,769,38,14,1189,776,0.84,867,485,42,21,888,495,0.87
17,1066,689,29,14,1080,696,0.79,880,554,31,17,895,562,0.82,1170,769,38,14,1189,776,0.84,1010,386,32,16,1026,394,0.84,918,649,35,20,935,659,0.85,867,493,42,21,888,503,0.86
18,1075,691,26,11,1088,696,0.7,886,559,36,15,904,566,0.8,1170,769,38,14,1189,776,0.84,918,649,35,20,935,659,0.84,1017,388,34,21,1034,398,0.85,871,503,39,21,890,513,0.86
19,1082,690,28,12,1096,696,0.68,893,560,30,18,908,569,0.81,919,649,34,21,936,659,0.81,1170,769,38,14,1189,776,0.84,1029,395,31,20,1044,405,0.85,875,513,35,20,892,523,0.86
20,1088,690,29,12,1102,696,0.68,899,564,28,17,913,572,0.8,1039,407,32,14,1055,414,0.82,877,523,33,21,893,533,0.83,1170,769,38,14,1189,776,0.84,919,648,34,22,936,659,0.85
21,1095,690,32,12,1111,696,0.69,917,650,36,21,935,660,0.79,904,567,28,17,918,575,0.81,1170,769,38,14,1189,776,0.83,878,532,34,21,895,542,0.84,1049,412,33,16,1065,420,0.84
22,907,567,31,19,922,576,0.75,1102,688,30,14,1117,695,0.78,916,652,38,18,935,661,0.8,1170,769,38,14,1189,776,0.83,881,539,32,21,897,549,0.83,1057,416,34,20,1074,426,0.84
23,913,572,31,15,928,579,0.48,1111,688,30,13,1126,694,0.79,885,548,36,21,903,558,0.8,1071,428,29,12,1085,434,0.81,915,653,38,19,934,662,0.83,1169,769,39,14,1188,776,0.83
24,916,572,32,19,932,581,0.44,1123,687,29,14,1137,694,0.77,888,555,35,23,905,566,0.77,1082,434,32,14,1098,441,0.83,1166,768,42,15,1187,775,0.84,914,652,42,22,935,663,0.86
25,921,578,30,17,936,586,0.41,1092,440,28,11,1106,445,0.7,891,559,35,24,908,571,0.78,1131,686,28,14,1145,693,0.79,1167,768,38,15,1186,775,0.84,915,652,40,23,935,663,0.89
26,895,570,37,22,913,581,0.73,1103,446,29,11,1117,451,0.74,1139,683,31,18,1154,692,0.83,1167,769,36,17,1185,777,0.85,915,655,40,21,935,665,0.86
27,1114,452,28,11,1128,457,0.71,901,581,49,17,925,589,0.73,1165,771,40,15,1185,778,0.82,917,657,37,20,935,667,0.85,1150,681,37,21,1168,691,0.85
28,901,587,52,17,927,595,0.73,1166,771,39,15,1185,778,0.83,917,659,38,19,936,668,0.86,1164,678,35,21,1181,688,0.87
29,1138,463,24,11,1150,468,0.53,907,591,49,18,931,600,0.66,917,662,38,15,936,669,0.83,1180,677,33,19,1196,686,0.83,1166,771,38,15,1185,778,0.84
30,1146,466,26,12,1159,472,0.74,919,590,45,24,941,602,0.76,1191,678,38,15,1210,685,0.77,917,664,35,14,934,671,0.82,1166,771,39,16,1185,779,0.84
31,918,605,33,18,934,614,0.4,932,593,35,22,949,604,0.52,1155,470,25,11,1167,475,0.64,1214,677,28,15,1228,684,0.74,1166,772,40,16,1186,780,0.85,916,665,41,13,936,671,0.85
32,931,596,34,23,948,607,0.43,1164,473,23,12,1175,479,0.61,938,591,32,21,954,601,0.71,1233,674,28,14,1247,681,0.76,915,665,42,15,936,672,0.85,1165,770,41,20,1185,780,0.86
33,946,595,28,15,960,602,0.55,1170,477,22,11,1181,482,0.63,1250,672,28,14,1264,679,0.76,1164,772,42,18,1185,781,0.83,920,667,37,14,938,674,0.87
34,947,596,27,14,960,603,0.71,1178,480,24,12,1190,486,0.75,1269,667,31,18,1284,676,0.84,1162,774,44,15,1184,781,0.85,918,667,39,15,937,674,0.86
35,948,598,25,13,960,604,0.73,1187,483,22,12,1198,489,0.74,1283,665,33,18,1299,674,0.85,921,667,38,15,940,674,0.85,1164,774,41,17,1184,782,0.87
36,941,638,24,12,953,644,0.46,953,599,25,12,965,605,0.66,1196,487,21,12,1206,493,0.69,1303,666,29,14,1317,673,0.8,1163,776,37,15,1181,783,0.85,922,667,38,17,941,675,0.86
37,955,601,27,11,968,606,0.58,1202,489,22,13,1213,495,0.76,920,668,41,16,940,676,0.82,1323,664,28,14,1337,671,0.83,1163,777,38,15,1182,784,0.88
38,1208,493,23,11,1219,498,0.42,959,602,27,12,972,608,0.67,921,668,44,14,943,675,0.83,1339,662,30,16,1354,670,0.85,1163,776,40,17,1183,784,0.89
39,962,604,28,11,976,609,0.48,922,668,47,14,945,675,0.82,1164,777,38,17,1183,785,0.88,1356,659,31,19,1371,668,0.9
40,970,605,25,11,982,610,0.48,923,665,51,15,948,672,0.75,1164,777,40,18,1184,786,0.87,1374,655,31,22,1389,666,0.9
41,977,607,26,11,990,612,0.47,1229,500,24,11,1241,505,0.55,923,664,63,16,954,672,0.8,1392,655,27,17,1405,663,0.85,1164,780,41,16,1184,788,0.86
42,1235,503,24,10,1247,508,0.46,927,667,65,14,959,674,0.7,1162,781,42,14,1183,788,0.86,1401,652,31,22,1416,663,0.89
43,988,610,22,11,999,615,0.48,1246,504,22,11,1257,509,0.54,933,666,58,14,962,673,0.72,1161,780,44,16,1183,788,0.87,1414,650,29,20,1428,660,0.88
44,1255,507,22,10,1266,512,0.44,994,613,24,11,1006,618,0.55,940,665,45,13,962,671,0.76,1163,781,40,17,1183,789,0.89,1420,646,33,23,1436,657,0.89
45,1260,508,22,12,1271,514,0.6,997,614,26,11,1010,619,0.63,946,663,40,15,966,670,0.85,1160,783,43,15,1181,790,0.87,1424,645,38,23,1443,656,0.9
46,1002,615,28,11,1016,620,0.63,949,662,43,16,970,670,0.84,1161,783,43,17,1182,791,0.86,1439,643,32,24,1455,655,0.89
47,1276,511,22,11,1287,516,0.51,1014,616,22,12,1025,622,0.65,957,660,42,17,978,668,0.86,1450,641,31,21,1465,651,0.86,1160,786,41,16,1180,794,0.88
48,1018,617,22,11,1029,622,0.46,1286,512,25,14,1298,519,0.75,1161,785,38,20,1180,795,0.85,962,658,40,17,982,666,0.86,1460,640,32,20,1476,650,0.87
49,1025,620,23,11,1036,625,0.57,1295,515,23,11,1306,520,0.68,966,656,42,19,987,665,0.86,1466,638,33,20,1482,648,0.87,1158,786,39,23,1177,797,0.88
50,1031,619,24,12,1043,625,0.58,1306,516,22,11,1317,521,0.69,1473,638,33,17,1489,646,0.87,969,655,44,17,991,663,0.89,1158,788,36,24,1176,800,0.91
51,1313,518,25,12,1325,524,0.74,1035,618,28,15,1049,625,0.76,1478,634,35,20,1495,644,0.88,1153,790,38,23,1172,801,0.9,974,649,45,24,996,661,0.9
52,1042,617,34,16,1059,625,0.74,1323,519,22,14,1334,526,0.83,1148,792,41,21,1168,802,0.85,1484,634,35,17,1501,642,0.85,981,646,45,26,1003,659,0.91
53,1061,687,21,11,1071,692,0.59,1051,617,32,16,1067,625,0.81,1332,520,24,15,1344,527,0.83,1145,795,44,19,1167,804,0.86,1490,631,35,19,1507,640,0.86,988,643,46,29,1011,657,0.92
54,1336,522,25,13,1348,528,0.8,1058,616,30,16,1073,624,0.81,1499,630,33,16,1515,638,0.84,1140,797,44,17,1162,805,0.85,995,639,47,32,1018,655,0.93
55,1064,617,30,14,1079,624,0.77,1509,627,31,15,1524,634,0.81,1343,521,25,15,1355,528,0.83,1138,799,39,15,1157,806,0.87,1001,637,50,34,1026,654,0.94
56,1353,523,21,11,1363,528,0.59,1068,614,33,18,1084,623,0.8,1512,625,33,15,1528,632,0.84,1128,799,47,18,1151,808,0.87,1008,633,49,37,1032,651,0.94
