0,1159,953,107,49,1212,977,0.88,1193,973,96,45,1241,995,0.93,1363,972,86,33,1406,988,0.95
1,261,716,95,77,308,754,0.81,1159,954,106,47,1212,977,0.88,1193,974,96,44,1241,996,0.94,1363,973,86,33,1406,989,0.95
2,260,715,97,78,308,754,0.83,1159,954,106,47,1212,977,0.88,1193,974,96,44,1241,996,0.94,1363,973,86,33,1406,989,0.95
3,261,715,96,78,309,754,0.83,1159,954,106,47,1212,977,0.88,1193,974,96,44,1241,996,0.94,1363,973,86,33,1406,989,0.95
4,261,715,96,78,309,754,0.83,1159,954,105,47,1211,977,0.88,1193,974,96,44,1241,996,0.94,1363,973,86,33,1406,989,0.95
5,261,715,96,78,309,754,0.82,1159,954,105,47,1211,977,0.88,1193,974,96,44,1241,996,0.94,1363,973,86,33,1406,989,0.95
6,261,716,96,77,309,754,0.84,1159,954,105,47,1211,977,0.88,1193,975,96,43,1241,996,0.94,1363,973,86,33,1406,989,0.95
7,262,715,96,77,310,753,0.87,1159,954,105,47,1211,977,0.89,1193,975,96,42,1241,996,0.94,1363,972,86,34,1406,989,0.94
8,1159,954,105,47,1211,977,0.89,262,715,96,78,310,754,0.89,1193,975,96,42,1241,996,0.94,1363,972,86,34,1406,989,0.95
9,261,715,96,77,309,753,0.88,1159,954,105,47,1211,977,0.88,1193,975,96,42,1241,996,0.94,1363,972,86,34,1406,989,0.95
10,260,715,97,77,308,753,0.87,1159,955,105,46,1211,978,0.88,1193,975,96,42,1241,996,0.94,1363,972,86,34,1406,989,0.95
11,261,715,97,77,309,753,0.86,1159,955,105,47,1211,978,0.88,1193,975,96,42,1241,996,0.94,1363,972,86,34,1406,989,0.94
12,260,715,98,77,309,753,0.87,1159,955,105,47,1211,978,0.88,1193,975,96,42,1241,996,0.94,1363,972,86,34,1406,989,0.94
13,261,715,97,77,309,753,0.86,1159,955,105,47,1211,978,0.88,1193,975,96,42,1241,996,0.94,1363,972,86,34,1406,989,0.94
14,261,715,97,77,309,753,0.86,1159,954,106,47,1212,977,0.88,1193,975,96,42,1241,996,0.94,1363,972,86,34,1406,989,0.95
15,261,715,97,77,309,753,0.87,1159,954,105,48,1211,978,0.87,1192,974,97,46,1240,997,0.94,1363,972,86,34,1406,989,0.95
16,261,716,97,76,309,754,0.87,1159,955,105,47,1211,978,0.88,1192,974,97,46,1240,997,0.94,1363,972,86,34,1406,989,0.95
17,262,716,95,76,309,754,0.86,1159,954,106,47,1212,977,0.89,1192,975,97,42,1240,996,0.94,1363,972,86,34,1406,989,0.95
18,261,716,96,76,309,754,0.87,1159,954,106,47,1212,977,0.89,1192,975,97,42,1240,996,0.94,1363,972,86,33,1406,988,0.95
19,261,716,97,76,309,754,0.86,1159,954,105,47,1211,977,0.89,1192,975,97,42,1240,996,0.94,1363,972,86,34,1406,989,0.95
20,261,715,97,76,309,753,0.83,1159,954,105,47,1211,977,0.88,1193,975,96,42,1241,996,0.94,1363,973,86,33,1406,989,0.95
21,261,715,97,76,309,753,0.83,1159,954,105,47,1211,977,0.88,1193,975,96,42,1241,996,0.94,1363,973,86,33,1406,989,0.95
22,261,715,97,76,309,753,0.83,1159,955,103,47,1210,978,0.87,1192,974,97,47,1240,997,0.94,1363,973,86,33,1406,989,0.95
23,261,715,97,76,309,753,0.83,1159,955,104,47,1211,978,0.87,1192,974,97,47,1240,997,0.94,1363,973,86,33,1406,989,0.95
